randomSeed,temperature_annualMaxAt2m,temperature_annualMinAt2m,temperature_meanDailyFluctuation,temperature_dailyLowerDeviation,temperature_dailyUpperDeviation,solar_annualMax,solar_annualMin,solar_meanDailyFluctuation,CO2_annualMin,CO2_annualMax,CO2_meanDailyFluctuation,precipitation_yearlyMean,precipitation_yearlySd,precipitation_dailyCum_nSamples,precipitation_dailyCum_maxSampleSize,precipitation_dailyCum_plateauValue_yearlyMean,precipitation_dailyCum_plateauValue_yearlySd,precipitation_dailyCum_inflection1_yearlyMean,precipitation_dailyCum_inflection1_yearlySd,precipitation_dailyCum_rate1_yearlyMean,precipitation_dailyCum_rate1_yearlySd,precipitation_dailyCum_inflection2_yearlyMean,precipitation_dailyCum_inflection2_yearlySd,precipitation_dailyCum_rate2_yearlyMean,precipitation_dailyCum_rate2_yearlySd,currentYear,currentDayOfYear,precipitation_yearTotal,meanARID,elevation,DC,z,CN,FC,WHC,WP,MUF,albedo,crop,T_sum,HI,I_50A,I_50B,T_base,T_opt,RUE,I_50maxH,I_50maxW,T_heat,T_extreme,S_CO2,S_water,sowingDay,harvestDay,meanARID_grow,meanT_max_grow,yield
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,757.8697738636129,0.6748028842513927,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.8175304837129727,35.589424065890576,170.43732546806433
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,757.8697738636129,0.6748028842513927,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.4521013020334846,25.739989912732945,548.5639808228815
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,757.8697738636129,0.6748028842513927,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.8294078371345852,33.40389104929213,327.73888624957056
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,4,365,757.8697738636129,0.6748028842513927,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.7573940557497248,42.77917943232282,1130.4075637684195
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,655.469944589062,0.6941539269343965,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4997789036655463,26.003961658530848,423.5430092918032
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,655.469944589062,0.6941539269343965,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.4997789036655463,26.003961658530848,430.7001242051614
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,655.469944589062,0.6941539269343965,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.7489948483894799,35.64689457357291,239.36671804134986
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,655.469944589062,0.6941539269343965,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.4855710335383168,25.597687005574787,497.9984105697898
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,655.469944589062,0.6941539269343965,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.7208175392641655,33.36953065095551,337.45598679799036
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,5,365,655.469944589062,0.6941539269343965,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.9251809975452786,42.92356522514636,1039.662623426124
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,774.7002672241344,0.5942390428400982,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.47799784998524236,26.229760681161626,402.3422308953316
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,774.7002672241344,0.5942390428400982,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.47799784998524236,26.229760681161626,413.40369671296247
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,774.7002672241344,0.5942390428400982,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.6238363585587563,35.54786404672847,291.0351469130677
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,774.7002672241344,0.5942390428400982,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.46204778760910914,25.800456004336933,481.1616452368303
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,774.7002672241344,0.5942390428400982,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.5346625153037611,33.25922016546602,338.74942205850743
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,6,365,774.7002672241344,0.5942390428400982,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.9600306717560699,43.2610493904825,913.3596964521141
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,715.9696595474035,0.6742257665593328,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.45265589583836746,25.943763664510954,417.5353748358647
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,715.9696595474035,0.6742257665593328,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.45265589583836746,25.943763664510954,430.5264007839519
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,715.9696595474035,0.6742257665593328,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.6870659257022337,35.585469977304406,244.16700550316952
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,715.9696595474035,0.6742257665593328,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.4368983887966442,25.548532835161613,501.5289185150513
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,715.9696595474035,0.6742257665593328,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.6298021671771382,33.291166508033186,361.99864187084165
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,7,365,715.9696595474035,0.6742257665593328,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.9175096180664891,43.19341535648114,1020.5384905399544
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,843.2855356385866,0.689957913945151,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.46353025314461893,26.25596304299706,426.6826305794436
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,843.2855356385866,0.689957913945151,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.46353025314461893,26.25596304299706,438.25396170772046
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,843.2855356385866,0.689957913945151,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.7709336394069821,35.76231202299027,210.71647429527098
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,843.2855356385866,0.689957913945151,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.4523978947266929,25.905241440578767,515.1862728040833
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,843.2855356385866,0.689957913945151,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.714675714692737,33.615875837010286,375.077307699339
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,8,365,843.2855356385866,0.689957913945151,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.9574940148323802,42.84207696150781,1095.7252148937791
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,247.41879425698667,0.8306089371411682,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.7040672720160586,26.145081919212245,362.474850158344
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,247.41879425698667,0.8306089371411682,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 2,2150,0.34,280,50,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.7040672720160586,26.145081919212245,373.7229231699287
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,247.41879425698667,0.8306089371411682,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,rice,2300,0.47,850,200,9,26,1.24,100,10,34,50,0.08,1,170,320,0.8850798005518362,35.67982761128122,81.93998013046556
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,247.41879425698667,0.8306089371411682,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,barley,1762,0.42,350,170,0,15,1.24,100,20,34,45,0.08,0.4,330,100,0.6959758893299487,25.773734206018766,433.4164210394786
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,247.41879425698667,0.8306089371411682,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,pearl millet,1220,0.25,245,120,10,33,1.9,100,5,35,47,0.08,0.05,200,320,0.8569336249602763,33.414496202111415,343.07323847206237
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,9,365,247.41879425698667,0.8306089371411682,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,proso millet,1328,0.29,157.3,96.75,0,18,3,100,130,34,45,0.08,0.05,107,220,0.9905534975006753,43.00165990339479,1032.4796205390046
0,37,12.8,2.2,6.8,7.9,24.2,9.2,3.3,245,255,1,571.3728258490918,142.2,200,10,0.6291136191272653,0.1,40,5,0.07,0.02,240,20,0.08,0.02,10,365,811.9617189745783,0.6572149729591205,200,0.55,400,65,0.21,0.15,0.06,0.096,0.23,wheat 1,2200,0.36,480,200,0,15,1.24,100,25,34,45,0.08,0.4,330,105,0.43624403438048276,26.284660333347805,396.2888369828787
